subjid	cond	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	22
4	sensor	0.397175	0.219825	0.113075	0.06345	0.045875	0.0335	0.02685	0.01595	0.00915	0.010925	0.008475	0.00785	0.004875	0.00635	0.0075	0.008625	0.005875	0.00425	0.00475	0.0023	0.003575
4	sensor	0.37265	0.209775	0.100225	0.06545	0.040175	0.034	0.023925	0.013975	0.012225	0.01435	0.018075	0.01695	0.015625	0.01155	0.008975	0.007325	0.007675	0.00685	0.007475	0.005375	0.0075
5	sensor	0.2389	0.17315	0.11635	0.0739	0.0565	0.0493	0.0394	0.031075	0.0267	0.02135	0.020825	0.018875	0.020025	0.0218	0.01515	0.014325	0.0132	0.012525	0.013675	0.0093	0.013675
5	sensor	0.1938125	0.1094475	0.09006525	0.07214975	0.04511375	0.0356675	0.03208475	0.02964175	0.0446255	0.032736	0.0296415	0.0335505	0.0335505	0.03208475	0.03094475	0.028013	0.0249185	0.02231275	0.02329	0.02508125	0.0312705
5	sensor	0.312115	0.2154075	0.1201675	0.063666	0.04623625	0.04021175	0.0312575	0.01839875	0.0170954	0.01856075	0.01465315	0.017092925	0.012700075	0.010907825	0.0146512	0.00586065	0.0078146	0.006836925	0.0117205	0.006186725	0.00846565
6	sensor	0.1428	0.1144	0.078366667	0.0701	0.053633333	0.059066667	0.047766667	0.033866667	0.033433333	0.036233333	0.036466667	0.033233333	0.033233333	0.033633333	0.0304	0.028866667	0.0254	0.028433333	0.023433333	0.0217	0.0356
6	sensor	0.25685	0.1546	0.09865	0.04785	0.0319	0.02965	0.04885	0.05955	0.0319	0.0293	0.01955	0.0332	0.02245	0.0169	0.014	0.013	0.02085	0.02085	0.02115	0.0117	0.01725
7	sensor	0.38285	0.2008	0.11225	0.06915	0.0483	0.041	0.032725	0.023575	0.018075	0.016125	0.0098	0.0106	0.00555	0.0057	0.002475	0.00215	0.003925	0.003925	0.003275	0.001975	0.006025
7	sensor	0.310725	0.168275	0.10695	0.062325	0.043325	0.041025	0.028625	0.0257	0.01985	0.019525	0.0205	0.0161	0.0104	0.012375	0.019675	0.016275	0.013325	0.008125	0.016775	0.018075	0.022
7	sensor	0.188133333	0.0959	0.0946	0.0733	0.069	0.058366667	0.055133333	0.0343	0.024933333	0.014966667	0.015833333	0.031666667	0.027366667	0.029933333	0.0295	0.030366667	0.023633333	0.022566667	0.0282	0.022133333	0.030166667
8	sensor	0.245225	0.16075	0.116	0.068	0.05695	0.048625	0.045225	0.032375	0.02865	0.02065	0.027	0.0231	0.0303	0.01695	0.019525	0.013675	0.015975	0.011575	0.00815	0.004575	0.006825
8	sensor	0.25835	0.179975	0.09975	0.0711	0.05615	0.04395	0.033525	0.024575	0.02345	0.020525	0.022475	0.017275	0.014525	0.015775	0.0153	0.0101	0.016125	0.0127	0.01515	0.02035	0.02915
8	sensor	0.31915	0.1722	0.114725	0.0661	0.065425	0.052375	0.0407	0.03985	0.032225	0.024275	0.010425	0.007525	0.0119	0.009775	0.0067	0.003775	0.005525	0.004425	0.00375	0.00475	0.00475
9	sensor	0.185566667	0.151433333	0.0846	0.061166667	0.050533333	0.046033333	0.047966667	0.039066667	0.041433333	0.0369	0.0297	0.026233333	0.018866667	0.0219	0.0271	0.026066667	0.021066667	0.018633333	0.016466667	0.018	0.031266667
9	sensor	0.301866667	0.1925	0.096166667	0.075366667	0.0586	0.033666667	0.036666667	0.0317	0.022566667	0.0154	0.021066667	0.0117	0.0124	0.009533333	0.005633333	0.007833333	0.013033333	0.007166667	0.015	0.015433333	0.016733333
9	sensor	0.203275	0.154775	0.11015	0.086575	0.055175	0.043625	0.040375	0.035475	0.034025	0.021175	0.0189	0.023125	0.01885	0.02085	0.016775	0.0158	0.0166	0.02215	0.02215	0.017925	0.022475
10	sensor	0.251775	0.16585	0.0931	0.083175	0.061825	0.056475	0.048	0.029125	0.023925	0.033175	0.01985	0.01645	0.012375	0.00945	0.013675	0.01695	0.01125	0.01595	0.01075	0.013375	0.013525
10	sensor	0.195075	0.1576	0.0985	0.080275	0.0573	0.047025	0.05195	0.0459	0.045575	0.040525	0.022125	0.0249	0.018075	0.0156	0.01515	0.013525	0.011875	0.015775	0.0114	0.016775	0.01515
11	sensor	0.256175	0.1805	0.098275	0.0599	0.056	0.049	0.0423	0.03305	0.028	0.024075	0.0223	0.0215	0.0174	0.019675	0.0127	0.013525	0.0119	0.01305	0.01075	0.010425	0.01955
11	sensor	0.292125	0.199525	0.117825	0.0817	0.0498	0.0345	0.029625	0.028175	0.026525	0.020175	0.01335	0.0122	0.012725	0.012725	0.01335	0.011725	0.00945	0.007	0.004575	0.00845	0.014625
11	sensor	0.2934	0.184875	0.101225	0.088675	0.05565	0.04605	0.055	0.0257	0.023125	0.022125	0.0158	0.016925	0.0119	0.008475	0.01075	0.007325	0.00735	0.006675	0.01075	0.005075	0.00325
12	sensor	0.2982	0.232575	0.103025	0.076975	0.045875	0.032375	0.023275	0.022475	0.022	0.020325	0.0202	0.013675	0.0135	0.016125	0.015325	0.0127	0.009275	0.0083	0.00685	0.002775	0.00425
12	sensor	0.24215	0.176725	0.103675	0.08005	0.068175	0.054175	0.05325	0.036125	0.03125	0.02035	0.01565	0.0171	0.01255	0.01285	0.011725	0.013675	0.008825	0.010575	0.00895	0.0088	0.0135
12	sensor	0.345025	0.223025	0.09355	0.060175	0.0553	0.0402	0.03365	0.02525	0.020525	0.01955	0.00895	0.011075	0.0065	0.0091	0.007	0.006525	0.007475	0.008475	0.004875	0.006025	0.0078
13	sensor	0.20605	0.137375	0.0949	0.058575	0.0441	0.055175	0.035675	0.035825	0.033375	0.02865	0.028825	0.0257	0.029125	0.028975	0.0283	0.02505	0.020525	0.018075	0.021	0.020025	0.02475
13	sensor	0.316	0.11345	0.078775	0.0703	0.053375	0.0381	0.027675	0.025875	0.0223	0.021975	0.020475	0.01495	0.022125	0.020825	0.0267	0.023275	0.02085	0.017425	0.0207	0.019375	0.0254
13	sensor	0.2667	0.17945	0.1288	0.0804	0.05535	0.03695	0.038575	0.039875	0.029625	0.02655	0.01855	0.01205	0.01155	0.01125	0.01075	0.009475	0.01305	0.0127	0.005875	0.004875	0.00765
14	sensor	0.1964	0.11555	0.08215	0.06815	0.050925	0.05205	0.05255	0.04395	0.046025	0.0353	0.022775	0.0202	0.0197	0.020325	0.024375	0.0218	0.02245	0.019525	0.0236	0.027325	0.0348
14	sensor	0.2044	0.154033333	0.073966667	0.050333333	0.057933333	0.059666667	0.033633333	0.041	0.0295	0.022166667	0.019766667	0.018033333	0.021933333	0.0217	0.023633333	0.022333333	0.026866667	0.024933333	0.030366667	0.029066667	0.0347
14	sensor	0.201633333	0.148466667	0.091566667	0.088133333	0.057533333	0.036066667	0.041033333	0.037766667	0.034066667	0.026266667	0.0178	0.0167	0.025633333	0.021066667	0.0219	0.015166667	0.022333333	0.031466667	0.024766667	0.0215	0.0191
15	sensor	0.255575	0.139875	0.098025	0.073825	0.0576	0.04595	0.037175	0.03035	0.02505	0.0208	0.01735	0.01455	0.01225	0.010325	0.008725	0.00745	0.006325	0.005375	0.0046	0.0039	0.003375
15	sensor	0.2827	0.1447	0.09375	0.079725	0.0555	0.05225	0.04215	0.02655	0.024575	0.027825	0.023125	0.026525	0.0176	0.017575	0.011875	0.0166	0.008975	0.01025	0.0111	0.011575	0.01515
15	sensor	0.2616	0.1533	0.076866667	0.041	0.0445	0.037766667	0.027366667	0.0332	0.0278	0.026666667	0.023	0.0217	0.019133333	0.018466667	0.020633333	0.020633333	0.0319	0.028866667	0.027566667	0.027533333	0.0304
16	sensor	0.277725	0.187275	0.1061	0.08675	0.0509	0.057925	0.044275	0.033675	0.02685	0.0171	0.016925	0.01335	0.00815	0.010575	0.008	0.007325	0.007175	0.007175	0.01075	0.012375	0.009775
16	sensor	0.3589	0.230875	0.128375	0.07485	0.0428	0.025075	0.012225	0.013025	0.0119	0.010575	0.007825	0.01205	0.008825	0.006525	0.006675	0.010575	0.007975	0.007025	0.009625	0.005225	0.0093
16	sensor	0.3606	0.2008	0.0994	0.07955	0.0586	0.04815	0.027675	0.01905	0.016275	0.008325	0.01205	0.007825	0.00685	0.007175	0.00505	0.005875	0.0093	0.005725	0.006675	0.007475	0.007675
1	source	0.218675	0.15115	0.109	0.081825	0.061525	0.04345	0.028175	0.021975	0.018225	0.031225	0.033175	0.029775	0.01905	0.01805	0.0158	0.014	0.020675	0.021175	0.0197	0.01595	0.0275
1	source	0.2971	0.149066667	0.0833	0.0549	0.0523	0.035833333	0.0258	0.034733333	0.0241	0.0215	0.0241	0.021066667	0.022166667	0.019933333	0.022333333	0.021266667	0.018033333	0.014533333	0.0167	0.019066667	0.022133333
1	source	0.25855	0.137725	0.0814	0.05585	0.0441	0.035825	0.0358	0.03205	0.0293	0.0376	0.028675	0.024575	0.02525	0.02735	0.024575	0.018075	0.019225	0.022975	0.0215	0.017425	0.02215
2	source	0.3017	0.185	0.0965	0.0799	0.06735	0.054825	0.030625	0.025725	0.019225	0.014175	0.012225	0.014975	0.01175	0.013675	0.012725	0.0109	0.00845	0.01125	0.0096	0.0101	0.00945
2	source	0.368125	0.218325	0.10355	0.0666	0.05	0.0319	0.027525	0.01955	0.014825	0.0236	0.01775	0.007975	0.005375	0.009475	0.00425	0.00425	0.007325	0.007975	0.0062	0.002475	0.003125
2	source	0.282025	0.211075	0.1167	0.07615	0.056625	0.040675	0.045575	0.0353	0.02265	0.01905	0.015125	0.0096	0.0111	0.009625	0.01255	0.009475	0.006025	0.00585	0.00505	0.0044	0.00555
3	source	0.179466667	0.135833333	0.0903	0.052533333	0.042966667	0.044033333	0.036	0.0421	0.041	0.036	0.030166667	0.029933333	0.025366667	0.033	0.033	0.023833333	0.0219	0.024733333	0.027133333	0.018666667	0.031933333
3	source	0.172575	0.16365	0.073925	0.06935	0.044425	0.0381	0.03615	0.0368	0.03955	0.036	0.0381	0.031725	0.034375	0.026525	0.03355	0.028825	0.02785	0.01905	0.01255	0.017575	0.019375
4	source	0.2666	0.167325	0.0918	0.07665	0.064125	0.04915	0.036925	0.0303	0.023925	0.020025	0.023425	0.01935	0.01675	0.015925	0.0127	0.01465	0.014675	0.015475	0.008625	0.013675	0.0179
4	source	0.386225	0.23745	0.123525	0.064925	0.043125	0.030425	0.01805	0.015475	0.013675	0.011375	0.007825	0.00555	0.004725	0.003925	0.004575	0.005375	0.007475	0.00375	0.0044	0.004875	0.00325
4	source	0.42955	0.2238	0.1084	0.06395	0.04345	0.03645	0.0283	0.0215	0.014175	0.009275	0.005375	0.00245	0.001475	0.000825	0.000975	0.001475	0.003425	0.001475	0.001475	0.000825	0.001475
5	source	0.378975	0.172	0.09	0.0628	0.055975	0.043975	0.03385	0.02685	0.0277	0.011375	0.010575	0.0132	0.0109	0.007975	0.005875	0.00655	0.006025	0.00765	0.010575	0.008625	0.008625
5	source	0.369603333	0.21105	0.137743333	0.076576333	0.058795	0.039485333	0.022344667	0.012799267	0.009978067	0.0030375	0.0047726	0.002386867	0.001952973	0.0049899	0.004556433	0.0054243	0.0095484	0.004774207	0.006292833	0.006509833	0.007377967
5	source	0.3097625	0.18362	0.08659875	0.06837425	0.03907025	0.03044125	0.03581775	0.03272375	0.02653885	0.023119375	0.017909	0.01741925	0.01416325	0.01497765	0.013513125	0.01416375	0.0156294	0.013023975	0.0172551	0.0118839	0.0139999
6	source	0.135533333	0.105166667	0.0744	0.0681	0.073966667	0.084366667	0.0544	0.030766667	0.026033333	0.030133333	0.0358	0.031233333	0.0284	0.027966667	0.022133333	0.029933333	0.035566667	0.028866667	0.0271	0.0208	0.029266667
6	source	0.176575	0.12045	0.088875	0.069	0.047675	0.0477	0.0529	0.0376	0.035175	0.0301	0.0262	0.02605	0.026525	0.02635	0.032875	0.028	0.023125	0.0244	0.030125	0.02685	0.023425
7	source	0.262415	0.139835	0.07684	0.05827575	0.04118	0.04167475	0.040208	0.04215875	0.02571825	0.0247425	0.02685575	0.0257195	0.02864875	0.02653575	0.0161165	0.01970085	0.02165025	0.0179085	0.0156275	0.01969825	0.028487
7	source	0.332855	0.1837675	0.071129	0.054044	0.064456	0.04866975	0.029298	0.0261995	0.02310775	0.018715375	0.014807625	0.01659885	0.016273325	0.015296625	0.01659785	0.015951825	0.015622425	0.0120419	0.008135725	0.007484875	0.008949875
7	source	0.254733333	0.137966667	0.105666667	0.0653	0.058133333	0.053366667	0.0473	0.035366667	0.033433333	0.027733333	0.023233333	0.023	0.016933333	0.014533333	0.013033333	0.0076	0.0115	0.021266667	0.016266667	0.012366667	0.021266667
8	source	0.41005	0.28225	0.1045	0.0454	0.0345	0.02765	0.02555	0.014	0.00685	0.0057	0.006675	0.006025	0.00715	0.003425	0.003575	0.0049	0.0049	0.001475	0.002125	0.001625	0.0018
8	source	0.318875	0.1706	0.08625	0.053875	0.04315	0.04865	0.0345	0.029625	0.0283	0.027825	0.01775	0.01985	0.017575	0.015625	0.014975	0.013825	0.014975	0.01335	0.00945	0.009425	0.01155
8	source	0.320475	0.185875	0.108225	0.060575	0.0428	0.044125	0.03255	0.030425	0.0236	0.0166	0.01955	0.015325	0.01675	0.015475	0.013525	0.011225	0.007825	0.010425	0.010425	0.00895	0.005375
9	source	0.21635	0.1231	0.1063	0.06445	0.049175	0.045275	0.04395	0.0371	0.02215	0.029	0.0264	0.029325	0.031925	0.0319	0.0293	0.020525	0.017425	0.02325	0.0179	0.0176	0.0176
9	source	0.202875	0.13935	0.0825	0.0581	0.0684	0.046725	0.02915	0.031275	0.025075	0.0293	0.0327	0.03955	0.02865	0.021975	0.0241	0.02605	0.02165	0.02705	0.02505	0.0171	0.023275
9	source	0.277075	0.177625	0.1058	0.07015	0.046075	0.0394	0.0314	0.02685	0.0223	0.018225	0.02035	0.016275	0.0171	0.021525	0.0168	0.013675	0.015975	0.01205	0.020325	0.017275	0.013825
10	source	0.317133333	0.1848	0.114133333	0.058333333	0.037333333	0.038833333	0.0267	0.0154	0.023	0.024933333	0.019066667	0.020366667	0.017133333	0.0206	0.009533333	0.009133333	0.012166667	0.009966667	0.014333333	0.010633333	0.016466667
10	source	0.242025	0.17465	0.10435	0.05225	0.051425	0.0498	0.04605	0.0381	0.041	0.0358	0.037275	0.023275	0.0137	0.0158	0.013675	0.0101	0.00765	0.00765	0.009775	0.012525	0.013175
11	source	0.36925	0.21505	0.097675	0.059575	0.061375	0.02885	0.034825	0.0249	0.020825	0.014325	0.013375	0.009625	0.0057	0.00735	0.00585	0.0088	0.004425	0.004075	0.0049	0.003775	0.00555
11	source	0.3068	0.214175	0.13675	0.0923	0.056975	0.037925	0.03045	0.02005	0.010425	0.015125	0.007825	0.00845	0.00945	0.008625	0.0057	0.00375	0.00475	0.008175	0.007675	0.00505	0.009775
11	source	0.22705	0.187325	0.103025	0.073225	0.0599	0.057775	0.043475	0.0259	0.023275	0.018875	0.0192	0.01205	0.016275	0.01465	0.01855	0.0153	0.020025	0.0155	0.014	0.015325	0.019375
12	source	0.212625	0.1504	0.101225	0.082875	0.050475	0.038925	0.02655	0.03255	0.0275	0.02085	0.0298	0.02635	0.03075	0.026675	0.026175	0.015125	0.016925	0.020675	0.01645	0.01775	0.0293
12	source	0.254	0.17865	0.071775	0.06785	0.06105	0.0467	0.047675	0.03745	0.032225	0.02245	0.025225	0.022125	0.022625	0.015125	0.011075	0.015775	0.014	0.0153	0.01335	0.0088	0.016775
12	source	0.322425	0.188975	0.120625	0.07	0.038725	0.03775	0.0363	0.028325	0.024725	0.02035	0.01495	0.008475	0.0163	0.012375	0.0062	0.012375	0.010575	0.008625	0.006525	0.0057	0.009775
13	source 	0.1745	0.1631	0.1164	0.0819	0.069825	0.05095	0.044775	0.05	0.043	0.03255	0.02475	0.017425	0.014325	0.0158	0.015625	0.016425	0.0179	0.01285	0.01285	0.012875	0.012225
13	source	0.235475	0.144825	0.07565	0.0576	0.055825	0.05795	0.0506	0.0433	0.049625	0.0464	0.02425	0.02085	0.01545	0.01855	0.01595	0.0176	0.013825	0.015475	0.01805	0.011875	0.0109
13	source 	0.2831	0.164025	0.101375	0.08005	0.048325	0.04995	0.025725	0.025225	0.0202	0.025525	0.02245	0.0226	0.0163	0.014025	0.0145	0.01775	0.0148	0.012375	0.0111	0.011075	0.0197
14	source	0.24505	0.171475	0.07535	0.05355	0.043475	0.0456	0.033225	0.030425	0.0376	0.029125	0.027825	0.0296	0.02475	0.020175	0.023275	0.016775	0.02085	0.019375	0.016925	0.014325	0.02115
14	source	0.247575	0.136225	0.083175	0.076825	0.05535	0.0467	0.0353	0.022925	0.02475	0.021475	0.024875	0.020475	0.018875	0.016625	0.0254	0.019875	0.024425	0.025575	0.027975	0.0197	0.025875
14	source	0.17845	0.13075	0.084025	0.057975	0.06185	0.05875	0.045925	0.0435	0.02245	0.026225	0.03205	0.025875	0.019025	0.0314	0.025225	0.028	0.02165	0.019825	0.02655	0.0303	0.030125
15	source	0.25325	0.1517	0.08365	0.0734	0.059875	0.05435	0.0376	0.0327	0.02915	0.020025	0.02215	0.020825	0.020175	0.021	0.020675	0.020675	0.013675	0.013175	0.011075	0.0127	0.02815
15	source	0.326225	0.15125	0.107625	0.069675	0.04315	0.04005	0.02945	0.024225	0.0215	0.019225	0.016775	0.0148	0.022175	0.0163	0.01415	0.013525	0.0166	0.01125	0.0114	0.01205	0.018725
15	source	0.304366667	0.1857	0.099766667	0.072933333	0.0577	0.036466667	0.0367	0.029733333	0.025833333	0.021033333	0.011933333	0.011066667	0.018666667	0.0117	0.0102	0.009766667	0.0078	0.009133333	0.0139	0.0115	0.014133333
16	source	0.35215	0.196925	0.07665	0.058425	0.039025	0.043625	0.039725	0.017725	0.024075	0.01905	0.0197	0.011725	0.010575	0.0145	0.01755	0.010425	0.0109	0.01205	0.0153	0.005525	0.0044
16	source	0.3589	0.230875	0.128375	0.07485	0.0428	0.025075	0.012225	0.013025	0.0119	0.010575	0.007825	0.01205	0.008825	0.006525	0.006675	0.010575	0.007975	0.007025	0.009625	0.005225	0.0093
16	source	0.384075	0.201775	0.094375	0.058925	0.052725	0.038425	0.03905	0.02945	0.01285	0.008475	0.008	0.008625	0.01205	0.0078	0.008	0.009125	0.0036	0.004575	0.005875	0.006675	0.005725
